Код_ISO_субъекта,Субъект_РФ,Место_в_регионе,Профессиональная_группа,Сложность_поиска_работы_в_группе_1_10,Индекс_при_других_настройках_min,Индекс_при_других_настройках_max,Лучшее_место_при_других_настройках,Худшее_место_при_других_настройках,Потребность_в_общем_числе_рабочих_мест_pct,Требуется_работников_человек,Списочная_численность_работников_человек,Требуется_на_10_тыс_рабочей_силы,Эквивалент_вакансий_с_учетом_оплаты,Оценочная_зарплата_группы_2025_руб,Оценочный_зарплатный_запас_группы_2025_руб,Средняя_зарплата_группы_по_РФ_2025_руб,Привлекательность_зарплаты_1_10,Вес_качества_оплаты_0_1,Медианная_зарплата_региона_2025_руб,Прожиточный_минимум_трудоспособных_2025_руб,Лог_отношение_доли_занятых_к_доле_вакансий,Kappa_метод_моментов,Оценка_межрегиональной_дисперсии,Робастный_z_доли_вакансий,Статус_наблюдения,Структурный_ноль_локального_рынка,Размер_группы_к_медианной_группе_региона,Сложность_трудоустройства_в_регионе_1_10,Скорректированная_доля_вакансий_pct,Доля_вакансий_с_учетом_оплаты_pct,Вес_региональных_данных_pct,Доля_группы_среди_занятых_pct,Доля_группы_среди_вакансий_pct
RU-VLA,Владимирская область,6,"Обслуживание, торговля и охрана",4.13,4.05,4.22,6,7,10.46,1896.14,16229.45,26.54,1161.2659961514319,37993.744450961625,19244.744450961625,59516.0,2.77,0.6124368433509297,62037.0,18749.0,-0.17884934066679367,111.62161988428772,0.0006390395513437586,1.33,Устойчивая база,False,0.6758525483794398,3.33,10.44,6.4,99.4,7.28,8.72
RU-VLA,Владимирская область,7,Специалисты высшей квалификации,3.91,3.73,4.09,6,7,8.31,5049.15,55702.71,70.68,5049.15,65751.72543450745,47002.72543450745,102998.0,7.14,1.0,62037.0,18749.0,0.07438842163196774,144.61887250545854,0.00038278707116992195,1.35,Устойчивая база,False,2.319660771322559,3.33,8.3,8.3,99.8,25.0,23.22
RU-VLA,Владимирская область,8,"Операторы машин, сборщики и водители",2.77,2.59,2.95,8,8,10.33,3416.94,29658.18,47.83,3416.94,62510.67696724601,43761.67696724601,97921.0,6.69,1.0,62037.0,18749.0,-0.16590967691353867,119.67320227989055,0.0006663313462581509,0.78,Устойчивая база,False,1.2350730636772123,3.33,10.32,10.32,99.6,13.31,15.71
RU-VLA,Владимирская область,9,"Промышленность, строительство и транспорт",2.74,2.55,2.91,9,9,10.39,4644.48,40051.03,65.01,4644.48,62637.71432099528,43888.71432099528,98120.0,6.72,1.0,62037.0,18749.0,-0.1725646472224656,52.95679822120663,0.0017222836868633143,0.37,Устойчивая база,False,1.667868639462298,3.33,10.39,10.39,99.9,17.97,21.36
RU-VLG,Вологодская область,1,"Обслуживание, торговля и охрана",7.75,7.63,7.87,1,1,5.94,1090.47,17259.32,19.97,667.8440045688884,41814.12547978473,22292.12547978473,59516.0,3.38,0.6124368433509297,68275.0,19522.0,0.4372183839857181,111.62161988428772,0.0006390395513437586,-0.06,Устойчивая база,False,0.9268754527825349,4.98,5.95,3.64,99.4,8.1,5.21
RU-VLG,Вологодская область,2,Офисные и учётные служащие,7.62,7.55,7.69,2,2,5.66,661.92,11038.59,12.12,441.9066440280307,45581.30305930293,26059.303059302933,64878.0,4.04,0.6676133732596549,68275.0,19522.0,0.488851144011596,101.86360214376505,0.0006524156213050596,-0.31,Устойчивая база,False,0.5928042416694727,4.98,5.67,3.79,99.1,5.18,3.16
RU-VLG,Вологодская область,3,Специалисты средней квалификации,6.82,6.74,6.91,3,3,5.49,1354.57,23310.93,24.8,1194.8718297162966,60225.66140832896,40703.66140832896,85722.0,6.22,0.8821041583058068,68275.0,19522.0,0.5231256756418731,103.46780906003967,0.000599737808997421,-0.3,Устойчивая база,False,1.2518644302633,4.98,5.5,4.85,99.6,10.93,6.47
RU-VLG,Вологодская область,4,Специалисты высшей квалификации,5.39,5.15,5.65,4,4,6.73,3934.62,54489.54,72.05,3934.62,72363.25183424402,52841.251834244016,102998.0,7.74,1.0,68275.0,19522.0,0.30788984345144804,144.61887250545854,0.00038278707116992195,0.63,Устойчивая база,False,2.926246054851063,4.98,6.73,6.73,99.8,25.56,18.78
RU-VLG,Вологодская область,5,Сельское и лесное хозяйство,4.67,4.6,4.74,5,5,8.27,160.0,1775.5,2.93,114.17940089937126,48722.49122752858,29200.491227528582,69349.0,4.47,0.7136212556210704,68275.0,19522.0,-0.02691650906507677,8.672962346589573,0.01170183158124693,-0.37,Устойчивая база,False,0.09534949038637622,4.98,9.08,6.48,82.9,0.83,0.76
RU-VLG,Вологодская область,6,"Операторы машин, сборщики и водители",3.75,3.47,4.01,6,7,8.97,3599.63,36522.23,65.91,3599.63,68796.3065580012,49274.306558001204,97921.0,7.35,1.0,68275.0,19522.0,-0.0034920108591469734,119.67320227989055,0.0006663313462581509,0.33,Устойчивая база,False,1.9613494893123185,4.98,8.97,8.97,99.7,17.13,17.18
RU-VLG,Вологодская область,7,Неквалифицированные рабочие,3.63,3.6,3.65,6,8,13.09,2805.36,18620.97,51.37,1503.0683493347328,36580.685384702454,17058.685384702454,52067.0,2.33,0.5357844801860484,68275.0,19522.0,-0.42682668400534185,70.670421472643,0.0011936050185097405,1.4,Устойчивая база,False,1.0,4.98,13.08,7.01,99.7,8.73,13.39
RU-VLG,Вологодская область,8,Руководители,3.42,3.15,3.7,7,8,9.49,1736.85,16571.97,31.8,1736.85,125050.3426666255,105528.3426666255,177990.0,9.54,1.0,68275.0,19522.0,-0.060160589683969305,146.16402115495765,0.0002852555978408675,2.73,Устойчивая база,False,0.889962767782774,4.98,9.45,9.45,99.2,7.77,8.29
RU-VLG,Вологодская область,9,"Промышленность, строительство и транспорт",1.95,1.72,2.18,9,9,14.3,5604.0,33596.34,102.62,5604.0,68936.1178855514,49414.1178855514,98120.0,7.37,1.0,68275.0,19522.0,-0.5290288640880467,52.95679822120663,0.0017222836868633143,1.42,Устойчивая база,False,1.8042207253435236,4.98,14.29,14.29,99.9,15.76,26.75
RU-VOR,Воронежская область,1,Руководители,7.85,7.81,7.88,1,1,3.91,1115.81,27457.74,9.12,1115.81,112919.86416818449,95910.86416818449,177990.0,9.29,1.0,61652.0,17009.0,0.6141017551771658,146.16402115495765,0.0002852555978408675,0.18,Устойчивая база,False,0.8278732218557224,6.22,3.91,3.91,99.5,7.91,4.28
RU-VOR,Воронежская область,2,Специалисты высшей квалификации,6.98,6.86,7.1,2,3,4.76,5059.78,101251.54,41.37,5059.78,65343.671945584945,48334.671945584945,102998.0,7.3,1.0,61652.0,17009.0,0.40737151733012483,144.61887250545854,0.00038278707116992195,-0.54,Устойчивая база,False,3.052816387570628,6.22,4.76,4.76,99.9,29.16,19.4
RU-VOR,Воронежская область,3,"Обслуживание, торговля и охрана",6.78,6.65,6.92,2,3,6.53,2065.31,29542.33,16.89,1264.8719369411087,37757.95626627152,20748.956266271518,59516.0,3.06,0.6124368433509297,61652.0,17009.0,0.07137759144643062,111.62161988428772,0.0006390395513437586,0.16,Устойчивая база,False,0.8907253079905689,6.22,6.53,4.0,99.6,8.51,7.92
RU-VOR,Воронежская область,4,Офисные и учётные служащие,6.07,6.01,6.14,4,4,7.01,1476.11,19590.34,12.07,985.4707764023091,41159.699688204244,24150.699688204244,64878.0,3.74,0.6676133732596549,61652.0,17009.0,-0.0028809321470941087,101.86360214376505,0.0006524156213050596,0.37,Устойчивая база,False,0.5906647048536782,6.22,7.01,4.68,99.5,5.64,5.66
RU-VOR,Воронежская область,5,Специалисты средней квалификации,5.73,5.62,5.82,5,5,6.36,3042.76,44796.57,24.88,2684.031248726577,54383.485567869604,37374.485567869604,85722.0,5.62,0.8821041583058068,61652.0,17009.0,0.10071024179446693,103.46780906003967,0.000599737808997421,0.1,Устойчивая база,False,1.35065306663933,6.22,6.36,5.61,99.8,12.9,11.66
RU-VOR,Воронежская область,6,Неквалифицированные рабочие,5.12,4.97,5.27,6,6,9.28,3391.22,33166.6,27.73,1816.963044896531,33032.18477243026,16023.184772430257,52067.0,2.12,0.5357844801860484,61652.0,17009.0,-0.30823367339580565,70.670421472643,0.0011936050185097405,0.61,Устойчивая база,False,1.0,6.22,9.28,4.97,99.8,9.55,13.0
RU-VOR,Воронежская область,7,Сельское и лесное хозяйство,4.5,4.45,4.54,7,7,8.42,292.81,3185.1,2.39,208.9554398584056,43996.17765155023,26987.177651550228,69349.0,4.18,0.7136212556210704,61652.0,17009.0,-0.22807249481652297,8.672962346589573,0.01170183158124693,-0.34,Устойчивая база,False,0.09603335886102284,6.22,8.81,6.29,91.5,0.92,1.12
RU-VOR,Воронежская область,8,"Операторы машин, сборщики и водители",3.17,2.95,3.41,8,8,9.11,3993.65,39856.19,32.65,3993.65,62122.73734037189,45113.73734037189,97921.0,6.86,1.0,61652.0,17009.0,-0.2877863644540659,119.67320227989055,0.0006663313462581509,0.38,Устойчивая база,False,1.2016965863247968,6.22,9.11,9.11,99.7,11.48,15.31
RU-VOR,Воронежская область,9,"Промышленность, строительство и транспорт",2.66,2.41,2.92,9,9,10.45,5647.1,48399.47,46.17,5647.1,62248.98630362527,45239.98630362527,98120.0,6.89,1.0,61652.0,17009.0,-0.4402673430854493,52.95679822120663,0.0017222836868633143,0.39,Устойчивая база,False,1.4592834357455995,6.22,10.45,10.45,99.9,13.94,21.65
RU-YAN,Ямало-Ненецкий автономный округ,1,Руководители,8.33,8.08,8.56,1,1,2.88,751.03,25301.29,25.0,751.03,261895.98678726886,235415.98678726886,177990.0,9.99,1.0,142990.0,26480.0,0.7002332098886194,146.16402115495765,0.0002852555978408675,-0.67,Устойчивая база,False,0.983171908363724,3.69,2.89,2.89,99.4,8.41,4.17
RU-YAN,Ямало-Ненецкий автономный округ,2,"Обслуживание, торговля и охрана",8.21,7.86,8.55,2,2,3.92,1049.97,25734.35,34.96,643.0403124131757,87572.34423074944,61092.34423074944,59516.0,8.29,0.6124368433509297,142990.0,26480.0,0.3805625111061574,111.62161988428772,0.0006390395513437586,-1.05,Устойчивая база,False,1.0,3.69,3.94,2.41,99.6,8.56,5.83
RU-YAN,Ямало-Ненецкий автономный округ,3,Офисные и учётные служащие,7.63,7.3,7.96,3,3,4.44,464.72,10012.51,15.47,310.2532868212268,95462.03624239806,68982.03624239806,64878.0,8.5,0.6676133732596549,142990.0,26480.0,0.25047183069328877,101.86360214376505,0.0006524156213050596,-1.07,Устойчивая база,False,0.3890718048056392,3.69,4.47,2.98,99.0,3.33,2.58
RU-YAN,Ямало-Ненецкий автономный округ,4,Специалисты средней квалификации,7.16,6.95,7.38,4,4,4.24,1247.16,28144.52,41.52,1100.1250220726702,126132.07359614731,99652.07359614731,85722.0,9.4,0.8821041583058068,142990.0,26480.0,0.29956291448260763,103.46780906003967,0.000599737808997421,-1.0,Устойчивая база,False,1.0936557558282995,3.69,4.25,3.75,99.6,9.36,6.93
RU-YAN,Ямало-Ненецкий автономный округ,5,Неквалифицированные рабочие,6.79,6.37,7.23,5,5,5.8,1354.84,22002.94,45.11,725.9022451352657,76611.82282180306,50131.822821803056,52067.0,7.43,0.5357844801860484,142990.0,26480.0,-0.029545567219753245,70.670421472643,0.0011936050185097405,-0.43,Устойчивая база,False,0.8550027492437151,3.69,5.81,3.11,99.7,7.32,7.53
RU-YAN,Ямало-Ненецкий автономный округ,6,Специалисты высшей квалификации,4.93,4.85,5.02,6,6,5.74,3895.66,63954.57,129.7,3895.66,151552.12566500992,125072.12566500992,102998.0,9.78,1.0,142990.0,26480.0,-0.017090189166546702,144.61887250545854,0.00038278707116992195,0.09,Устойчивая база,False,2.48518303357186,3.69,5.74,5.74,99.8,21.26,21.64
RU-YAN,Ямало-Ненецкий автономный округ,7,"Промышленность, строительство и транспорт",4.3,4.24,4.35,7,7,6.39,4144.99,60713.97,138.0,4144.99,144374.59533438296,117894.59533438296,98120.0,9.72,1.0,142990.0,26480.0,-0.13193734723767617,52.95679822120663,0.0017222836868633143,-1.16,Устойчивая база,False,2.3592579567776144,3.69,6.39,6.39,99.9,20.19,23.03
RU-YAN,Ямало-Ненецкий автономный округ,8,"Операторы машин, сборщики и водители",3.51,3.49,3.54,8,8,7.29,5068.74,64442.49,168.76,5068.74,144081.78505644223,117601.78505644223,97921.0,9.7,1.0,142990.0,26480.0,-0.27329719205227054,119.67320227989055,0.0006663313462581509,-0.31,Устойчивая база,False,2.50414290627119,3.69,7.29,7.29,99.8,21.43,28.16
RU-YAN,Ямало-Ненецкий автономный округ,9,Сельское и лесное хозяйство,2.66,2.63,2.68,9,9,4.34,20.91,461.0,0.7,14.921820455036581,102040.70334125686,75560.70334125686,69349.0,8.66,0.7136212556210704,142990.0,26480.0,-0.5801611778803704,8.672962346589573,0.01170183158124693,-1.36,"Малый локальный рынок, но спрос наблюдается — строка сохранена со сглаживанием",False,0.01791380003769281,3.69,11.71,8.35,15.1,0.15,0.12
RU-YAR,Ярославская область,1,Руководители,8.55,8.45,8.65,1,2,3.05,706.29,22440.58,11.18,706.29,113277.02003519279,93948.02003519279,177990.0,9.19,1.0,61847.0,19329.0,0.6584176854067663,146.16402115495765,0.0002852555978408675,-0.52,Устойчивая база,False,0.8699881988608258,6.28,3.06,3.06,99.4,9.04,4.68
RU-YAR,Ярославская область,2,"Обслуживание, торговля и охрана",8.43,8.23,8.65,1,2,4.16,1006.2,23206.84,15.93,616.2339517797054,37877.38145072495,18548.381450724948,59516.0,2.56,0.6124368433509296,61847.0,19329.0,0.33653333225420057,111.62161988428772,0.0006390395513437586,-0.91,Устойчивая база,False,0.8996949692410519,6.28,4.18,2.56,99.5,9.35,6.67
RU-YAR,Ярославская область,3,Специалисты средней квалификации,7.75,7.67,7.82,3,4,4.14,1115.2,25794.12,17.65,983.7225573426358,54555.49587873923,35226.49587873923,85722.0,5.25,0.8821041583058068,61847.0,19329.0,0.34048911638335405,103.46780906003967,0.000599737808997421,-1.07,Устойчивая база,False,1.0,6.28,4.15,3.66,99.6,10.39,7.39
RU-YAR,Ярославская область,4,Неквалифицированные рабочие,7.54,7.24,7.84,3,4,5.47,1514.75,26190.45,23.98,811.5795413618168,33136.66274606653,13807.662746066533,52067.0,1.77,0.5357844801860484,61847.0,19329.0,0.04976628097577771,70.670421472643,0.0011936050185097405,-0.56,Устойчивая база,False,1.0153651297272401,6.28,5.48,2.94,99.7,10.55,10.03
RU-YAR,Ярославская область,5,Специалисты высшей квалификации,6.84,6.8,6.89,5,5,4.51,3205.09,67862.08,50.73,3205.09,65550.34838802622,46221.34838802622,102998.0,6.94,1.0,61847.0,19329.0,0.2531519402057034,144.61887250545854,0.00038278707116992195,-0.72,Устойчивая база,False,2.6309127816727225,6.28,4.51,4.51,99.8,27.35,21.23
RU-YAR,Ярославская область,6,Сельское и лесное хозяйство,5.77,5.71,5.81,6,6,1.83,25.0,1343.69,0.4,17.84053139052676,44135.33379639634,24806.333796396342,69349.0,3.84,0.7136212556210704,61847.0,19329.0,-0.018706840755854607,8.672962346589573,0.01170183158124693,-2.64,Средняя база — умеренное сглаживание,False,0.052092880082747546,6.28,7.0,4.99,53.8,0.54,0.17
RU-YAR,Ярославская область,7,"Операторы машин, сборщики и водители",4.47,4.37,4.58,7,7,6.67,2247.52,31435.73,35.57,2247.52,62319.22624229514,42990.22624229514,97921.0,6.56,1.0,61847.0,19329.0,-0.1615219146758743,119.67320227989055,0.0006663313462581509,-0.58,Устойчивая база,False,1.2187169013713204,6.28,6.68,6.68,99.6,12.67,14.89
RU-YAR,Ярославская область,8,"Промышленность, строительство и транспорт",3.34,3.19,3.49,8,8,8.23,3411.9,38030.64,54.0,3411.9,62445.87452021528,43116.87452021528,98120.0,6.6,1.0,61847.0,19329.0,-0.38842496175750263,52.95679822120663,0.0017222836868633143,-0.37,Устойчивая база,False,1.474391838139855,6.28,8.23,8.23,99.9,15.33,22.6
RU-YAR,Ярославская область,9,Офисные и учётные служащие,2.64,2.51,2.77,9,9,13.6,1863.77,11836.32,29.5,1244.2777766801469,41289.884295989876,21960.884295989876,64878.0,3.3,0.6676133732596549,61847.0,19329.0,-0.9459198188568692,101.86360214376505,0.0006524156213050596,2.57,Устойчивая база,False,0.4588766742187754,6.28,13.55,9.05,99.3,4.77,12.35
RU-YEV,Еврейская автономная область,1,Офисные и учётные служащие,7.13,7.03,7.18,1,1,6.36,65.67,966.69,8.34,43.84217022196154,47090.10928286976,22929.10928286976,64878.0,3.57,0.6676133732596549,70535.0,24161.0,0.4144734382715566,101.86360214376505,0.0006524156213050596,0.06,Устойчивая база,False,0.3149299243534862,5.1,6.44,4.3,91.0,3.72,2.3
RU-YEV,Еврейская автономная область,2,Неквалифицированные рабочие,6.82,6.72,6.9,2,2,7.86,250.85,2938.73,31.88,134.40153685467024,37791.558309922926,13630.558309922926,52067.0,1.74,0.5357844801860484,70535.0,24161.0,0.2397344723317398,70.670421472643,0.0011936050185097405,0.23,Устойчивая база,False,0.9573844940935775,5.1,7.89,4.23,97.8,11.32,8.8
